HeatNo,Current1,Current2,Current3,Voltage1,Voltage2,Voltage3,MVATot,MWTot,MVARTot,PFTot,ZFeedback1,ZFeedback2,ZFeedback3,RWI1,RWI2,RWI3,NeutralCurrent,NeutralVolts,PrimaryVolts,VoltageLineToLine12,VoltageLineToLine23,VoltageLineToLine31,PhasorAngleV1I1,PhasorAngleV1I2,PhasorAngleV1I3,PhasorAngleV1V2,PhasorAngleV1V3,CurrentLoadPercent1,ActReaTap_Px3,ActualCHRG_PX3,ChargeWt1Tons,ChargeWt2Tons,ChargeWt3Tons,Ontime_PX3,OffTime_PX3,MWH_PX3,RegOut1,RegOut2,RegOut3,ChargeNumber,CIcounter1,CIcounter2,CIcounter3,SF1,SF2,SF3,MeanSF1,MeanSF2,MeanSF3,MeanCurrent1,MeanCurrent2,MeanCurrent3,MeanVoltage1,MeanVoltage2,MeanVoltage3,MeanTotMVA,MeanTotMW,MeanTotMVAR,MeanTotPF,I2H1,I2H2,I2H3,HeatRWI1,HeatRWI2,HeatRWI3,TransformerTap,HeatMWHPLC,ChargeNumb,PwrOnTime,TapTapTime,Ph1Pressure,Ph2Pressure,Ph3Pressure,PanelTemp1A,PanelTemp2A,PanelTemp2B,PanelTemp3A,PanelTemp3AEast,PanelTemp3C,PanelTemp4A,PanelTemp4C,PanelTemp5D1,PanelTemp5D2,PanelTemp6A,PanelTemp6C,PanelTemp7A,PanelTemp7E,PanelTemp8A,PanelTemp8B,PanelTemp9A,TempSumpN,TempSumpS,RoofInlet,RoofOutlet,CarbInject,HeatWt,OperKwhPerTon,HeatAvgMW,HeatI2HperMWH,HeatAvgI2H,ValidTempSample,ValidPPMSample,ValidCarbonSample,Charge_Carb,TotScrapWt,B1_GasCns,B1_O2MainCns,B1_CarbonCns,B2_GasCns,B2_O2MainCns,B2_CarbonCns,B3_GasCns,B3_O2MainCns,B3_LimeCns,TotalGasCns,TotalO2Cns,TotalCarbonCns,AdditionsCarbCharg,AdditionsLimeInj,AdditionsCarbInj,NCCcounter1,NCCcounter2,NCCcounter3,TotalCurrent,TempSumpNAvg,TempSumpNMax,TempSumpSAvg,TempSumpSMax,MWH1
29907,32.05291805723908,32.58363634006736,32.52378226599323,260.24204724409583,273.9906299212614,263.571653543306,23.39518110235432,19.090409448023614,13.132732277952757,0.8692163762204725,18.358125662177343,17.201571226711554,13.86095395398426,-895.3501683501684,1169.7609427609427,1123.6913580246917,0.1144094488188983,275.6012598425204,13.92062850729516,440.5962992126001,439.8240157480335,441.0879527559066,2.075330706299215,18.451346456692928,10.568960629921257,17.295685039370092,8.817385815748029,6004.962204724409,4.0,3,26.7,22.0,17.3,59.6,453.7,27.9,5019.320017906249,4410.733432940517,4483.713544926266,2.195275590551181,105,69,29,448.32440944881887,433.95275590551176,418.5559055118111,214.79012345679013,205.11335578002246,182.91694725028057,22.94559055039372,22.87121259605518,22.901598425196823,260.18527559055235,274.5466929133874,264.6161417322848,23.6454724409449,19.29633070787403,13.288047240157487,0.8697425188976378,1257,1234,1184,382,506,498,6,27.9,3,59.6,513.3,12791.967716535431,12696.711023622049,13995.770866141731,85.34488188976378,86.71181102362206,79.41338582677166,84.2031496062992,90.53385826771654,82.15590551181103,94.3023622047244,81.8732283464567,81.78110236220472,81.24409448818898,0,0,92.16771653543309,82.90078740157479,85.67952755905513,79.03543307086616,83.6236220472441,79.48582677165355,94.18031496062991,73.9015748031496,81.08267716535433,744,66.0,422.7273,28.08725,43.90681,1225.0,3044,1043.2,0.57,1060,51.0519685039372,6746.51,24298.94,587.7156,6350.648,23906.92,641.4014,5696.9180000000015,12495.1,0,18794.08,60700.96,1466.9794921259936,1060,0,1973.117,23,176,0,68.17975587952778,79.48582677165355,97,94.18031496062991,128,7.7
29908,32.831353710334824,33.793464337700094,32.49882096069869,270.69215896885163,278.66981740064585,288.6986036519858,26.740150374865703,22.394403866809892,14.319462943071954,0.8785193332975297,13.6111062110626,12.569941720524016,13.185938839883535,1055.3275109170306,1278.5866084425036,1391.0422125181951,0.12263157894736912,243.81965628356534,13.988457059679767,463.7661654135322,466.9448979591813,467.96326530612055,2.094522019334049,19.689172932330827,10.74930182599355,17.62354457572503,8.95647690010741,6553.400644468315,4.0,3,26.3,24.8,12.9,45.6,15.4,24.0,4086.2844692139506,3523.9707049869844,3812.1443658621333,2.147153598281418,7,4,3,387.3222341568206,370.8324382384533,377.31041890440383,176.77001455604076,151.88937409024746,159.29403202328967,24.484210525241657,24.989538131042,24.027873254565,269.7099892588626,280.8470461868972,288.94468313641363,26.863372717508053,22.52573576799139,14.353619762620829,0.8791728239527391,917,933,865,352,429,455,6,24.0,3,45.6,61.0,12827.117078410312,12686.124597207305,13537.31149301826,92.82706766917292,93.20730397422126,85.21911922663803,88.31041890440386,96.45005370569281,83.515574650913,97.54672395273899,87.31256713211599,87.65950590762621,89.0032223415682,0,0,98.906552094522,88.23308270676694,92.66380236305048,84.35660580021481,90.2996777658432,85.97314715359829,103.04618689581095,78.34693877551021,86.86036519871107,401,64.0,375.0,31.57895,37.70833,905.0,2996,1270.7,0.43,1007,49.213104189043996,6292.757,20688.0,395.5781,6078.498000000001,20343.01,350.3696,4868.396,11003.22,3904,17239.65,52034.22,1161.3553759398476,1007,3904,1146.948,2,1,0,73.15803437056971,85.97314715359829,96,103.04618689581095,118,8.4
29909,33.20698956780923,34.15947839046199,32.89919523099852,217.8213012477748,225.65008912656242,231.36336898395552,21.745597147950075,18.30261140730836,11.519171122103383,0.904132262834224,14.065514092399411,12.305827090909073,13.108748113263747,924.6766020864383,1300.9076005961251,1346.327868852459,0.09396613190730872,189.27040998217274,14.019195230998518,375.6102495543639,377.0973262032056,377.30926916220767,1.6751069518716584,15.920472370766484,8.68550802139038,14.331434937611409,7.243360065953651,5352.737076648841,4.0,3,25.3,24.0,10.7,44.2,32.0,23.5,3543.5976434381505,3433.846860252494,3748.2317340927443,2.2433155080213902,10,4,4,501.8048128342246,487.0971479500892,494.5365418894831,167.51415797317438,144.6199701937407,158.9791356184799,20.024848483957182,20.47263814616766,19.685320855614982,218.71996434937856,226.88654188948558,231.32655971479787,21.797281639928702,18.302620320766472,11.617201425133688,0.9032085551693408,909,934,868,346,416,435,6,23.5,3,44.2,76.2,12776.100713012478,12785.614081996435,13688.398395721924,90.99108734402851,90.16399286987522,83.82352941176471,87.26114081996435,95.63458110516936,84.31194295900178,95.90285204991088,86.67557932263814,87.14171122994652,86.81461675579322,0,0,99.74420677361854,87.28163992869875,89.9162210338681,83.00623885918003,88.48663101604278,84.34402852049911,97.80926916221036,77.22103386809269,85.15151515151516,438,60.0,391.6667,31.90045,38.4539,903.6667,3020,1270.7,0.43,1038,49.005436720142406,6108.498000000001,18815.15,453.502,5786.325,18418.59,396.991,4907.751,10773.88,3907,16802.57,48007.62,1255.856791443859,1038,3907,1288.493,2,0,0,59.982789661319416,84.34402852049911,93,97.80926916221036,107,7.4
29910,32.973423831070875,33.687616892911024,32.49680241176472,253.9907643312117,265.5299363057341,277.3335456475576,25.315912951167732,21.01606157112527,13.880955412951147,0.8791537139065809,13.31149315535444,13.294570092006047,14.108627420814507,924.4585218702865,1162.2262443438915,1293.4645550527905,0.10990445859872663,240.39660297239826,14.043544494720972,441.8130573248384,443.9697452229276,443.0702760084907,1.9725583864118896,18.628205944798285,10.285573248407657,16.707993630573238,8.499469207006364,6236.901273885352,4.0,3,25.2,25.1,9.8,43.9,27.8,22.7,3901.5195449602807,3841.4056520734025,4107.434866533879,2.0764331210191083,11,10,6,416.3046709129512,409.77600849256896,418.3588110403397,174.659125188537,158.5233785822021,169.89894419306185,23.131963906581696,23.68673036093419,22.79653927707007,256.5749469214453,264.4097664543539,278.70658174097827,25.217176219745202,20.953195328025497,13.782590231411904,0.8802625253715505,875,908,846,340,383,430,6,22.7,3,43.9,71.8,12671.031847133758,13257.731422505307,13325.597664543522,92.36624203821657,88.17515923566879,81.60934182590233,85.15817409766454,92.13906581740976,82.27813163481953,92.59129511677284,84.0859872611465,84.40021231422506,85.33970276008493,0,0,96.98301486199577,85.62845010615712,87.10297239915073,80.86730360934183,86.37579617834395,82.11252653927815,93.69320594479832,75.31634819532907,82.78768577494692,437,60.1,377.7038,31.02505,38.60499,876.3333,3006,715.4,0.79,1012,46.07091295116704,5709.135,18830.84,361.6714,5485.264,18854.98,261.3645,4497.096,9900.862,3870,15691.5,47586.68,1093.243584925688,1012,3870,1060.036,0,0,0,69.80605095435328,82.11252653927815,93,93.69320594479832,102,8.599999
29911,33.015356035603716,33.899442722910216,32.94964396284827,283.49409681228,287.8834710743819,299.80743801652807,28.09743801534829,23.733778040141694,14.803825265643466,0.8805387231404955,13.277523145510829,12.142554140866856,13.109055710526313,1103.7275541795666,1302.7786377708976,1403.8312693498453,0.1179929161747348,244.68004722550117,14.049365325077412,484.4548996458079,485.84155844155646,486.54321133411855,2.0877449822904373,20.284557260920888,11.036292798110988,18.182172373081464,9.160731987012996,6819.070838252656,4.0,3,28.7,25.9,5.4,42.7,15.1,23.0,3859.577582267659,3116.900677106626,3580.3504260430464,2.1357733175914992,11,3,6,352.49822904368364,336.32821723730814,348.0271546635183,149.30959752321982,130.69659442724458,149.03715170278642,25.490767413211326,26.097615112160554,25.024840613931502,280.2937426210165,287.7533648170023,302.16564344746286,28.214132231404978,23.806021251475816,14.894273905548985,0.8800933863046054,862,881,817,352,408,437,6,23.0,3,42.7,57.9,12587.920897284534,13196.701298701299,13276.582054309329,95.91027154663522,90.77685950413223,83.31759149940969,86.46280991735537,93.79574970484062,84.50767414403778,95.74498229043684,86.12750885478157,86.03305785123968,86.63872491145217,0,0,99.51948051948051,87.17119244391972,90.0495867768595,82.53837072018891,87.62455726092091,84.40377804014167,96.97638724911451,76.60684769775679,84.55489964580873,495,60.0,383.3333,32.3185,37.10145,853.3333,2979,1190.7,0.5,1082,48.40932703659974,5507.835,18518.74,337.6543,5338.694,18332.17,224.6316,4309.231,9743.586,3490,15155.76,46594.49,1272.2785088547764,1082,3490,1057.286,3,0,0,76.18247933648166,84.40377804014167,95,96.97638724911451,111,9.4
29912,33.66972491909385,34.49726537216827,32.728025888349514,260.17023255814127,271.04581395349,287.1049999999988,26.643895348837226,22.529918604651165,13.913976743023259,0.8885830213953484,12.180550124595461,11.698964349514556,13.769142365695787,1075.8187702265373,1340.771844660194,1339.0906148867316,0.1107325581395353,225.19976744185962,14.024126213592238,454.4530232558116,459.60174418604464,456.8494186046489,2.014720930232559,19.05433720930232,10.364511627906966,17.060116279069778,8.661651160465121,6561.503488372094,4.0,3,30.2,22.4,6.7,40.9,15.4,22.2,3652.5127056765705,3392.480048939715,3832.0397288323247,2.1453488372093017,8,3,4,384.7372093023256,373.35348837209295,384.1174418604651,139.61812297734627,128.70550161812298,146.10032362459546,24.2100930232558,24.692860463953533,23.74726744068598,260.55081395349004,271.10337209418765,285.4448837209323,26.68244185930234,22.58201162674421,13.91710465000001,0.8896215095348845,838,863,805,342,391,430,6,22.2,1,0.0,0.0,12806.03488372093,13598.861627906976,13798.91395348837,92.55348837209304,88.953488372093,82.51860465116279,84.83372093023256,91.56162790697674,81.11279069767441,94.8406976744186,85.16976744186047,84.43953488372092,85.96162790697674,0,0,100.046511627907,86.05232558139534,89.26046511627906,81.77209302325582,86.20813953488373,83.49651162790698,96.08488372093024,76.27906976744184,83.85232558139533,416,59.3,374.3676,32.56723,37.62763,835.3333,3003,1279.0,0.5,1041,48.219883720930525,5622.5459999999985,19580.22,370.1477,5435.246,19401.04,189.3127,4365.984,9901.182,3974,15423.78,48882.45,1232.6765976744102,1041,3974,975.4604,8,0,0,72.52343023139524,83.49651162790698,92,96.08488372093024,109,8.9
29913,33.69756019261636,34.73529695024076,33.169887640449424,267.9222222222242,270.1201169590663,293.2492397660806,27.386374269005863,23.04718128654972,14.557789473684227,0.8837835059649116,12.524703025682184,11.335682138041735,13.312728711075444,1088.3049759229534,1275.2166934189404,1389.6789727126807,0.11290058479532225,238.75309941520385,14.00699839486357,459.9598830409336,464.6547368421035,462.8568421052613,1.9307953216374247,19.279087719298246,10.462853801169592,17.215532163742704,8.623637423391818,6641.023391812865,4.0,2,30.3,28.8,0.0,41.4,14.8,22.3,3683.1486464141917,3352.747542072175,4042.824357269284,1.6771929824561405,6,4,3,379.87251461988296,366.8608187134503,382.0397660818713,150.669341894061,132.74638844301762,159.5200642054575,24.595403508771934,25.094608185965015,24.152853801169513,269.0070175438617,270.7293567251479,292.9014035087736,27.36375438596489,23.0265614035088,14.544467836257315,0.8841698232748533,840,861,810,361,382,428,6,22.3,2,41.4,56.2,12731.787134502925,13235.911111111109,13336.018713450292,93.63391812865495,91.40233918128656,84.24912280701754,86.26081871345029,94.93099415204678,82.35555555555554,96.7438596491228,86.43976608187134,85.96608187134503,89.17543859649125,0,0,105.01637426900585,89.2374269005848,90.99415204678364,83.61169590643273,88.04210526315791,85.00467836257309,100.70058479532163,76.74269005847955,86.24912280701756,300,59.1,377.3265,32.31884,37.53363,837.0,3025,695.6,0.86,1069,48.84479532163672,6040.102,22946.73,387.1013,5907.5,22892.51,332.0029,4184.963,8984.134,3916,16132.56,54823.38,1326.999529824565,1069,3916,1019.104,2,0,0,74.05449122807015,85.00467836257309,92,100.70058479532163,119,9.7
29914,33.995270934318555,34.52891625615767,32.754055829228285,285.78151041666814,299.3441406250013,320.23059895833217,29.786315104166693,25.34843750000001,15.367812498697903,0.8830809880208338,11.962479443349745,11.70100159441706,13.548292247947453,1171.4614121510674,1287.6288998357966,1504.8259441707714,0.12113281250000064,240.73359374999927,14.028472906403966,504.39947916666466,509.33424479166456,505.1981770833319,2.0899348958333333,20.840598958333302,11.389309895833339,18.67055989583333,9.472591140625003,7338.795572916668,4.0,2,31.7,27.4,0.0,40.4,12.2,22.4,3437.551179971133,2984.3770801366563,4198.226413388539,1.6276041666666667,8,4,15,311.9088541666667,304.2734375,315.5364583333333,129.54679802955664,117.20853858784893,136.11822660098522,26.89460937500002,27.435312500000066,26.387421874999948,288.7570312500013,298.39375000000183,318.7022135416682,29.968789062499994,25.55816406250001,15.388020833333336,0.883763930208333,824,846,794,354,390,441,6,22.4,1,0.0,0.0,12470.5703125,13065.709635416664,12981.619791666664,90.98828125,89.9609375,82.44791666666667,85.35286458333333,92.80208333333331,80.18098958333333,93.08984375,84.31119791666667,84.68880208333333,85.86197916666667,0,0,97.44791666666669,85.69921875,87.45572916666669,81.71354166666667,86.625,83.06380208333333,98.96484375,76.39192708333333,84.74088541666667,301,59.1,379.0186,33.26732,36.66667,821.3333,3030,1214.0,0.55,877,48.80026041666603,5585.835,19805.7,152.5801,5469.111999999999,19714.32,120.0859,4112.893,8722.591999999999,3851,15167.84,48242.61,989.3888739583217,877,3851,573.6659999999998,4,0,0,80.32664062369791,83.06380208333333,90,98.96484375,106,9.599999
29915,33.66976627712854,34.94507512520872,33.11166944908179,257.6147405660397,260.35896226415286,283.5462264150932,26.492794811320767,22.491202830188683,13.736120283018876,0.8924523563679239,12.577846370617685,11.185158537562575,13.408363904841387,991.5275459098497,1294.2237061769615,1482.6126878130215,0.1143396226415101,218.97405660377228,14.002821368948258,445.2938679245258,449.71698113207395,448.4045990566021,1.8632900943396236,18.605117924528297,10.071261792452828,16.601073113207537,8.298773580188676,6476.351415094339,4.0,2,30.2,27.8,0.0,39.8,16.5,22.0,3316.9465439395403,2856.0764347072377,4140.0974419518625,1.6474056603773586,7,0,7,396.4433962264151,378.78183962264154,397.04009433962267,141.3722871452421,122.69616026711184,144.31552587646075,23.92584905660376,24.519941037735826,23.634292452818237,261.2887971698129,263.1319575471717,282.38797169811494,26.623113207535344,22.680129716969343,13.704139149764144,0.8949902107311318,817,836,797,357,382,423,6,22.0,2,39.8,56.3,12964.880896226416,13552.955188679243,13586.788915094341,89.90094339622641,88.1816037735849,81.61438679245283,84.47405660377359,92.0825471698113,80.88089622641509,93.86556603773585,83.60259433962264,83.46933962264151,84.68632075471699,0,0,94.27830188679243,84.06014150943396,85.00235849056604,80.90094339622641,85.52594339622641,82.24056603773585,96.65919811320757,75.48584905660377,83.6627358490566,443,58.0,379.3103,33.16583,37.12121,816.6667,3051,820.0,0.81,851,48.11533018867927,5796.178000000001,22853.18,218.9807,5676.728,22834.81,151.1675,4080.297,8595.083,3895,15553.2,54283.07,1013.5364010613174,851,3895,813.1482,8,0,0,71.8754481132075,82.24056603773585,88,96.65919811320757,106,9.5
29916,33.8949585389718,35.063482587064684,33.44121061359865,256.5025641025664,263.995221445223,282.73589743589537,26.56882284382286,22.638414918414952,13.72321678321678,0.8963793687645681,12.04796016915422,11.267562139303482,12.731873948590382,1021.5489220563848,1318.6965174129352,1524.0248756218905,0.10813519813519873,215.41107226107133,13.97893864013269,447.0491841491812,450.8319347319322,450.1135198135172,1.8707342657342652,18.588088578088573,10.095174825174826,16.7370979020979,8.435256405594405,6487.797202797204,4.0,2,31.0,27.0,0.0,39.9,19.9,22.0,4017.5378768506453,3603.508309779214,3918.9553750984087,1.6083916083916083,13,7,11,393.2097902097902,380.2016317016317,390.1212121212122,134.37313432835822,121.06633499170813,136.12437810945275,23.915629370629397,24.46693473193493,23.429848484720218,256.8790209790229,264.33170163170365,283.40104895105065,26.482109554778546,22.509999998834477,13.748088578088579,0.8952476673659684,820,852,791,341,380,435,6,22.0,2,39.9,59.8,12383.963869463867,13056.372960372959,13021.805361305362,87.43939393939394,86.24825174825175,80.42191142191142,82.98484848484848,88.490675990676,78.14918414918417,93.65734265734264,82.44638694638695,81.58974358974359,83.65617715617716,0,0,92.96270396270396,82.98601398601399,83.16899766899769,79.68298368298369,83.70862470862471,80.99533799533798,95.56177156177156,74.5104895104895,82.53729603729603,461,58.0,379.3103,33.08271,37.31818,821.0,3041,1217.2,0.54,928,47.38228438228438,5238.362,18882.69,56.51123000000001,5109.992,18820.51,26.843020000000006,3909.077,8298.536,3910,14257.43,46001.73,997.0603631701676,928,3910,544.3542,9,0,0,71.98643356526803,80.99533799533798,88,95.56177156177156,105,9.5
29917,33.34805422647525,34.052535885167444,32.68561403508773,278.9156862745117,291.05600490196235,306.28480392156774,28.126936274509788,24.092450980392183,14.193431370098011,0.8892696057598041,13.041371572567773,12.125550189792644,13.493157877192964,894.835725677831,1349.5247208931419,1421.9840510366823,0.1159068627450985,235.12818627450906,13.991259968102096,488.4007352941151,491.9231617647041,490.3698529411748,2.05655637254902,20.338235294117656,11.060367647058834,18.408627450980394,9.350036752450984,6940.1531862745105,4.0,3,28.7,20.4,9.1,41.5,16.4,22.4,3774.898019041751,3468.1082231715063,3643.402049930739,2.1605392156862746,10,3,5,342.73651960784315,322.4264705882353,331.99142156862746,149.65231259968098,122.14673046251993,137.95215311004785,25.62615196075983,26.18278186274508,25.17063725490185,280.3834558823545,289.98750000000166,304.8208333333352,28.155502450955876,24.154926469362717,14.149044116421551,0.8901743851715688,835,853,791,339,406,440,6,22.4,3,41.5,57.9,12540.550245098037,13073.259803921568,13060.410539215689,88.27941176470587,87.55514705882355,81.8296568627451,84.96568627450979,94.11642156862743,83.15073529411767,94.44117647058823,85.00245098039215,83.75857843137257,87.78308823529413,0,0,99.55269607843135,83.89338235294117,84.65563725490195,81.02083333333333,84.64093137254902,82.4375,97.43627450980392,75.11274509803921,84.19117647058823,400,58.2,384.8797,32.38554,36.88988,826.3333,3051,1132.8,0.55,452,47.12034313725485,5515.524,19095.42,286.7939,5347.654,18968.06,262.7769,4350.563,9701.989,3908,15213.74,47765.47,682.4531031862729,452,3908,949.5708,8,0,0,76.92868872549012,82.4375,89,97.43627450980392,108,8.5
29918,33.64570273020998,34.85360258319871,33.92780290630047,281.56658415841684,284.8542079207932,301.22599009900904,28.714603960396055,24.715853960396014,14.247141087871269,0.8939694283415844,12.451421605815833,11.321680100161538,12.995024221324716,925.1147011308564,1331.1873990306947,1436.6510500807751,0.1204950495049512,221.0810643564351,13.928578352180912,485.86868811881067,487.15346534653344,488.08774752475057,1.9462995049504943,20.176410891089102,10.913118811881185,18.204876237623765,9.10438118440594,7022.236386138615,4.0,2,30.8,27.4,0.0,41.0,13.3,22.5,3892.284787003876,3523.100145006899,4480.274389943992,1.6683168316831682,14,4,17,332.2017326732673,317.86386138613864,332.4665841584158,129.38126009693053,111.35702746365105,129.81421647819064,25.733638613861373,26.452326732673203,25.48034653465341,280.9340346534666,286.46485148514967,305.73910891089224,28.473081681930747,24.515804455445558,14.104591582920818,0.8938360128712873,833,861,817,364,396,446,6,22.5,2,41.0,54.3,12563.65099009901,12978.285891089108,12885.412128712871,93.75,87.35643564356434,81.97772277227723,84.38366336633662,92.11138613861387,80.54702970297029,94.4071782178218,83.70297029702971,83.45049504950495,84.57178217821782,0,0,101.25742574257427,84.2908415841584,86.42202970297029,81.2908415841584,84.42079207920794,82.42574257425744,97.96039603960396,77.06435643564356,83.85272277227723,367,58.2,386.5979,32.926829999999995,37.2,837.0,3107,1037.0,0.55,457,48.094801980197964,5372.676,19116.2,415.3572,5266.837,19055.31,341.8923,3916.707,8469.501,3873,14556.22,46641.01,705.7268784653461,457,3873,1124.25,6,0,0,78.48440592574255,82.42574257425744,92,97.96039603960396,115,9.0
29919,34.018657936170214,34.91687397708676,33.13999999999996,268.67423312883597,281.58515337423466,298.6543558282201,28.03634355828219,24.145202453987725,13.827705520245424,0.8966797522699389,12.797021234042546,11.49356788870703,13.157348587561387,1000.9607201309329,1418.8543371522094,1527.1865793780687,0.11705521472392699,222.132638036809,13.925253682487734,472.81828220858625,478.2152147239244,477.00355828220717,1.9766748466257678,19.761852760736186,10.746822085889564,17.68766871165643,8.99295705276074,6945.180368098159,4.0,2,30.1,28.0,0.0,40.6,12.9,22.1,4157.6914619457975,3489.245980104069,4354.537978820284,1.6625766871165644,23,8,9,347.4711656441718,330.5509202453988,348.1337423312883,134.86252045826515,111.27823240589198,133.85924713584288,25.238503067484654,25.772171779128918,24.762527607361903,272.38233128834486,283.2553374233143,298.2819631901858,27.790134969325152,23.93087116564417,13.699852760736196,0.8953911626993863,829,844,789,343,411,438,6,22.1,2,40.6,53.5,12466.21717791411,13122.569325153374,13017.534969325154,95.94601226993865,89.56196319018404,84.29815950920245,86.59754601226994,93.96564417177915,84.69693251533742,94.21717791411042,85.85398773006135,85.60858895705522,87.67607361963191,0,0,102.88957055214723,85.95828220858895,88.63680981595093,83.38159509202454,86.78650306748466,84.70184049079755,104.11411042944785,78.17791411042944,86.50061349693252,405,58.1,380.3787,32.6601,37.134240000000005,820.6667,3082,889.9,0.83,631,48.55840490797487,5649.005999999999,20450.84,422.4207,5517.523,20327.09,357.4329,4099.01,8754.564,3894,15265.54,49532.49,832.2878841717824,631,3894,1184.854,21,0,0,76.54314110306746,84.70184049079755,92,104.11411042944785,118,8.599999
29920,30.384075904290416,33.14991747524748,31.673613861386112,283.1668681983085,270.0709794437745,290.81511487303345,25.5504353083434,21.727605804111253,13.177218857315603,0.8895817395405075,19.89948840429042,12.348531328382823,14.043762341584145,-568.3118811881188,1246.125412541254,1407.4950495049504,0.1121644498186221,246.6773881499387,13.979026402640278,466.8419588875426,469.3182587666247,475.54486094316644,1.8059492139056823,19.600048367593722,10.371027811366385,17.57345828295042,8.646493332527205,6043.222490931076,4.0,2,29.2,26.1,0.0,39.9,16.2,20.5,3951.2028003778,3625.537762022223,3862.3069400646746,1.6735187424425635,18,3,12,417.012091898428,367.0834340991536,375.7013301088271,201.78877887788778,135.9141914191419,146.993399339934,22.15841595767831,24.134522368803008,23.424486094316727,284.85586457073947,270.8928657799287,290.65755743651926,25.52004836759373,21.67105199516325,13.197363964933494,0.8897642070133012,722,785,739,312,358,406,6,20.5,2,39.9,56.1,12019.723095525998,12833.124546553809,12632.521160822249,94.03022974607013,88.78113663845224,83.88512696493349,85.79927448609432,92.87424425634825,81.229746070133,91.36759371221282,85.10157194679564,85.01813784764208,86.92503022974607,0,0,96.55139056831922,85.28778718258766,86.67714631197099,82.98790810157195,86.46553808948005,84.2708585247884,103.68802902055623,78.24183796856106,86.08464328899638,481,55.3,370.7052,30.827070000000003,36.52032,748.6667,3023,1388.0,0.47,494,46.90665054413545,5514.906,18977.39,350.3691,5380.821,18965.93,296.6836,3973.978,8496.953000000001,3912,14869.71,46440.28,675.5134292623959,494,3912,1128.053,307,0,0,69.78422005804104,84.2708585247884,91,103.68802902055623,118,7.5
29921,34.27932773109247,34.5867394957983,33.09122689075635,237.75469798657878,254.759507829979,259.64530201342166,24.72055928411633,21.02247203467562,12.721062639821028,0.9014741593959725,12.607462142857145,12.670168035294122,12.735966364705877,1041.9327731092437,1372.4252100840336,1482.0672268907563,0.11203579418344556,205.8131991051438,13.957865546218475,418.76621923937114,423.3206935123021,420.4042505592817,1.8563534675615212,17.639742729306473,9.731029082774045,15.8642841163311,8.110805365771805,6191.568232662193,4.0,2,29.3,26.0,0.0,39.5,44.6,21.2,4611.952552640652,4489.391369061197,3408.0435644521876,1.6979865771812082,14,18,4,425.9049217002237,425.90156599552574,420.99776286353466,149.23529411764707,140.8655462184874,134.4252100840336,22.490906040268463,22.891968680089516,21.97034675615213,239.30469798657853,253.37751677852498,260.95234899328983,24.526756151006683,20.8670134228188,12.600827739373603,0.9011750545861312,818,843,760,313,380,427,6,21.2,2,39.5,84.1,13251.342281879195,13268.670022371365,13438.019015659955,91.08612975391499,88.99664429530202,83.52684563758389,84.8489932885906,92.23154362416108,78.32997762863535,92.68903803131991,84.80201342281879,84.50671140939598,85.70917225950782,0,0,96.02684563758389,85.02684563758389,85.83557046979865,82.76733780760627,86.13646532438479,83.79418344519016,104.15883668903803,78.10850111856823,85.91387024608501,338,55.3,383.3634,32.202529999999996,38.06604,807.0,3034,950.9,0.53,455,47.49619686800917,5927.236999999999,21180.66,401.2292,5701.187,20881.0,350.3689,4395.333,9404.133,3871,16023.76,51465.79,690.7975049216991,455,3871,1089.598,1,0,0,67.87304250559286,83.79418344519016,94,104.15883668903803,124,7.6
29922,33.74994584837544,34.81104693140796,32.87895306859202,268.49104084321624,276.1038208168657,287.90026350461,27.19666666666665,23.35324110671935,13.627628457180508,0.895668114624506,13.307166032490967,11.801064947653439,12.962111900722013,1160.8104693140795,1419.5397111913358,1483.7779783393503,0.12166007905138383,220.29433465085532,13.933916967509017,462.59789196310726,468.66798418972127,467.1985507246357,1.9804874835309634,19.274861660079036,10.480843214756268,17.490619235836633,8.795164683794464,6722.642951251647,4.0,2,29.2,23.7,0.0,36.8,17.7,20.3,4097.3456605895135,3820.0496084372676,3736.123579787082,1.6574440052700923,11,9,6,373.0,354.4664031620553,360.10671936758894,137.4927797833935,121.88989169675091,128.28700361010831,24.84055335836626,25.221607378129136,24.253306982872203,267.56310935441513,279.8295125164702,286.01778656126635,27.279934123847184,23.424321475625796,13.660342553359687,0.8967739108036891,770,785,719,311,378,394,6,20.3,2,36.8,54.5,13183.41765480896,13080.449275362318,13422.816864295126,93.75625823451911,92.40447957839262,86.0909090909091,87.54808959156786,96.8840579710145,81.64690382081686,96.58234519104084,87.35573122529644,87.04611330698287,89.82213438735178,0,0,99.14097496706192,88.31884057971014,88.7707509881423,85.1133069828722,88.78656126482214,86.68774703557312,113.61133069828722,80.00658761528327,88.39393939393939,417,52.9,383.7429,33.09783,37.3399,758.0,3002,950.9,0.53,487,45.030698287220595,5324.005999999999,19033.85,404.0547,5150.4529999999995,18902.85,312.2244,3947.2140000000004,8394.016,3898,14421.67,46330.72,641.9289610013152,487,3898,1133.279,1,0,0,74.06295125164677,86.68774703557312,92,113.61133069828722,130,8.099999
